1,1,53.33,56.64,122.67,65.07,1,1,1.0
1,2,91.7,0.11,236.82999999999998,66.13,1,1,1.0
1,3,301.9,1.17,419.1700000000001,115.23,1,1,1.0
2,1,35.2,53.44,122.67,65.07000000000001,1,1,1.0
2,2,91.7,0.11,236.82999999999998,66.13,1,1,1.0
2,3,301.9,1.17,417.45000000000005,115.23,1,1,1.0
3,1,13.87,52.37,122.66,65.07,1,1,1.0
3,2,91.7,0.11,236.82999999999998,66.13,1,1,1.0
3,3,301.9,1.17,415.74,115.23,1,1,1.0
4,1,2.13,50.24,113.07000000000001,65.07,1,1,1.0
4,2,91.7,0.11,236.82999999999998,66.13,1,1,1.0
4,3,301.9,1.17,414.03,115.23,1,1,1.0
5,1,0.0,50.24,92.83,56.559999999999995,1,1,1.0
5,2,91.7,0.11,236.82999999999998,66.13,1,1,1.0
5,3,301.9,1.17,412.31000000000006,115.23,1,1,1.0
6,1,0.0,47.0,77.93,49.129999999999995,1,1,1.0
6,2,91.7,0.11,236.82999999999998,66.13,1,1,1.0
6,3,301.9,1.17,410.6,115.23,1,1,1.0
7,1,0.0,43.8,61.9,47.0,1,1,1.0
7,2,91.7,0.11,236.82999999999998,66.13,1,1,1.0
7,3,301.9,1.17,408.83000000000004,115.23,1,1,1.0
8,1,0.0,43.8,44.8,41.7,1,1,1.0
8,2,91.7,0.11,236.82999999999998,66.13,1,1,1.0
8,3,301.9,1.17,407.07000000000005,115.23,1,1,1.0
9,1,0.0,43.8,29.9,35.3,1,1,1.0
9,2,91.7,0.11,236.82999999999998,66.13,1,1,1.0
9,3,301.9,1.17,405.30000000000007,115.23,1,1,1.0
10,1,0.0,43.8,15.0,33.2,1,1,1.0
10,4,915.2,186.77,40.52999999999997,69.34,1,1,1.0
10,2,91.7,0.11,236.82999999999998,66.13,1,1,1.0
10,3,301.9,1.17,405.30000000000007,115.23,1,1,1.0
11,4,865.1,186.77,90.63,82.12999999999997,1,1,1.0
11,2,91.7,0.11,236.82999999999998,66.13,1,1,1.0
11,3,301.9,1.17,405.30000000000007,115.23,1,1,1.0
12,4,825.63,170.77,134.37,82.13,1,1,1.0
12,2,91.7,0.11,236.82999999999998,66.13,1,1,1.0
12,3,301.9,1.17,405.30000000000007,115.23,1,1,1.0
13,4,775.5,164.37,184.5,94.93,1,1,1.0
13,2,91.7,0.11,236.82999999999998,66.13,1,1,1.0
13,3,301.9,1.17,405.30000000000007,115.23,1,1,1.0
14,4,732.83,152.64,223.9699999999999,118.36000000000001,1,1,1.0
14,5,0.0,178.24,19.2,48.0,1,1,1.0
14,2,91.7,0.11,236.82999999999998,66.13,1,1,1.0
14,3,301.9,1.17,405.30000000000007,115.23,1,1,1.0
15,4,695.5,140.91,264.5,118.35999999999999,1,1,1.0
15,5,0.0,163.3,35.2,69.32999999999998,1,1,1.0
15,2,91.7,0.11,236.82999999999998,66.13,1,1,1.0
15,3,301.9,1.17,405.30000000000007,115.23,1,1,1.0
16,4,659.23,133.44,264.5,118.36000000000001,1,1,1.0
16,5,0.0,163.3,54.4,88.5,1,1,1.0
16,2,91.7,0.11,236.82999999999998,66.13,1,1,1.0
16,3,301.9,1.17,405.30000000000007,115.23,1,1,1.0
17,4,617.63,124.91,264.5,118.36000000000001,1,1,1.0
17,5,0.0,163.3,74.7,100.19999999999999,1,1,1.0
17,2,91.7,0.11,236.82999999999998,66.13,1,1,1.0
17,3,301.9,1.17,405.30000000000007,115.23,1,1,1.0
18,4,579.23,117.44,264.5,118.36000000000001,1,1,1.0
18,5,0.0,166.5,95.0,114.10000000000002,1,1,1.0
18,2,91.7,0.11,236.82999999999998,66.13,1,1,1.0
18,3,301.9,1.17,405.30000000000007,115.23,1,1,1.0
19,4,545.1,111.04,251.69999999999993,111.96,1,1,1.0
19,5,0.0,169.7,118.5,128.0,1,1,1.0
19,2,91.7,0.11,236.82999999999998,66.13,1,1,1.0
19,3,301.9,1.17,405.30000000000007,115.23,1,1,1.0
20,4,512.04,104.64,239.96000000000004,110.86,1,1,1.0
20,5,0.0,180.4,142.0,127.99999999999997,1,1,1.0
20,2,91.7,0.11,236.82999999999998,66.13,1,1,1.0
20,3,301.9,1.17,405.30000000000007,115.23,1,1,1.0
21,4,481.1,103.57,239.97000000000003,100.23000000000002,1,1,1.0
21,5,0.0,180.4,165.5,142.9,1,1,1.0
21,2,91.7,0.11,236.82999999999998,66.13,1,1,1.0
21,3,301.9,1.17,405.30000000000007,115.23,1,1,1.0
22,4,452.3,99.31,230.40000000000003,95.99000000000001,1,1,1.0
22,5,0.0,193.2,196.4,141.8,1,1,1.0
22,2,91.7,0.11,236.82999999999998,66.13,1,1,1.0
22,3,301.9,1.17,405.30000000000007,115.23,1,1,1.0
23,4,423.5,93.97,218.63,96.03,1,1,1.0
23,5,9.6,202.8,222.0,149.3,1,1,1.0
23,2,91.7,0.11,236.82999999999998,66.13,1,1,1.0
23,3,301.9,1.17,405.30000000000007,115.23,1,1,1.0
24,4,395.77,92.91,218.63,96.02000000000001,1,1,1.0
24,5,30.93,215.6,229.46999999999997,149.29999999999998,1,1,1.0
24,2,91.7,0.11,236.82999999999998,66.13,1,1,1.0
24,3,301.9,1.17,405.30000000000007,115.23,1,1,1.0
25,4,370.17,88.64,211.12999999999994,87.46,1,1,1.0
25,5,61.87,218.8,233.73000000000002,165.3,1,1,1.0
25,2,91.7,0.11,236.82999999999998,66.13,1,1,1.0
25,3,301.9,1.17,405.30000000000007,115.23,1,1,1.0
26,4,352.03,85.44,197.26999999999998,77.86000000000001,1,1,1.0
26,5,84.27,228.4,256.13,179.20000000000002,1,1,1.0
26,2,91.7,0.11,236.82999999999998,66.13,1,1,1.0
26,3,301.9,1.17,405.30000000000007,115.23,1,1,1.0
27,4,330.7,80.1,187.7,78.93,1,1,1.0
27,5,109.87,245.47,284.93,187.73,1,1,1.0
27,2,91.7,0.11,236.82999999999998,66.13,1,1,1.0
27,3,301.9,1.17,405.30000000000007,115.23,1,1,1.0
28,4,309.37,80.1,178.13,74.70000000000002,1,1,1.0
28,5,141.87,259.33,299.83,200.57,1,1,1.0
28,2,91.7,0.11,236.82999999999998,66.13,1,1,1.0
28,3,301.9,1.17,405.30000000000007,115.23,1,1,1.0
29,4,290.17,79.03,171.72999999999996,68.27000000000001,1,1,1.0
29,5,174.93,274.27,324.37,215.53000000000003,1,1,1.0
29,6,915.2,175.04,40.52999999999997,75.73000000000002,1,1,1.0
29,2,91.7,0.11,236.82999999999998,66.13,1,1,1.0
29,3,301.9,1.17,405.30000000000007,115.23,1,1,1.0
30,4,268.83,74.77,168.57,67.23,1,1,1.0
30,5,206.93,278.53,360.67,241.17000000000007,1,1,1.0
30,6,859.7,168.6,96.02999999999997,82.17000000000002,1,1,1.0
30,2,91.7,0.11,236.82999999999998,66.13,1,1,1.0
30,3,301.9,1.17,405.30000000000007,115.23,1,1,1.0
31,4,245.37,71.57,165.32999999999998,66.13,1,1,1.0
31,5,247.47,309.43,385.13,230.57,1,1,1.0
31,6,815.97,156.87,144.02999999999997,85.32999999999998,1,1,1.0
31,2,91.7,0.11,236.82999999999998,66.13,1,1,1.0
31,3,301.9,1.17,405.30000000000007,115.23,1,1,1.0
32,4,232.57,71.57,155.73000000000002,61.83000000000001,1,1,1.0
32,5,295.47,325.4,385.13,214.60000000000002,1,1,1.0
32,6,772.23,152.6,184.56999999999994,102.37,1,1,1.0
32,2,91.7,0.11,236.82999999999998,66.13,1,1,1.0
32,3,301.9,1.17,405.30000000000007,115.23,1,1,1.0
33,4,213.37,66.23,153.63,60.769999999999996,1,1,1.0
33,5,346.67,343.5,418.22999999999996,195.42999999999995,1,1,1.0
33,6,724.2,131.3,232.5999999999999,117.29999999999998,1,1,1.0
33,2,91.7,0.11,236.82999999999998,66.13,1,1,1.0
33,3,301.9,1.17,405.30000000000007,115.23,1,1,1.0
34,4,197.37,64.1,151.52999999999997,58.60000000000001,1,1,1.0
34,5,401.07,365.9,454.53000000000003,171.97000000000003,1,1,1.0
34,6,689.0,125.97,258.20000000000005,107.72999999999999,1,1,1.0
34,2,91.7,0.11,236.82999999999998,66.13,1,1,1.0
34,3,301.9,1.17,405.30000000000007,115.23,1,1,1.0
35,4,180.3,60.9,151.52999999999997,58.6,1,1,1.0
35,5,467.2,391.5,454.57,148.5,1,1,1.0
35,6,649.53,114.2,247.57000000000005,109.89999999999999,1,1,1.0
35,2,91.7,0.11,236.82999999999998,66.13,1,1,1.0
35,3,301.9,1.17,405.30000000000007,115.23,1,1,1.0
36,4,165.37,57.7,140.82999999999998,56.5,1,1,1.0
36,5,544.0,421.4,393.77,118.60000000000002,1,1,1.0
36,6,611.13,105.7,240.07000000000005,107.7,1,1,1.0
36,2,91.7,0.11,236.82999999999998,66.13,1,1,1.0
36,3,301.9,1.17,405.30000000000007,115.23,1,1,1.0
37,4,153.63,55.57,135.47000000000003,54.330000000000005,1,1,1.0
37,5,625.1,450.2,329.73,89.80000000000001,1,1,1.0
37,6,575.93,101.5,233.67000000000007,99.1,1,1,1.0
37,2,91.7,0.11,236.82999999999998,66.13,1,1,1.0
37,3,301.9,1.17,405.30000000000007,115.23,1,1,1.0
38,4,137.63,55.57,130.17000000000002,52.23,1,1,1.0
38,5,720.0,474.7,234.83000000000004,65.30000000000001,1,1,1.0
38,6,541.8,98.3,230.5,91.60000000000001,1,1,1.0
38,2,91.7,0.11,236.82999999999998,66.13,1,1,1.0
38,3,301.9,1.17,405.30000000000007,115.23,1,1,1.0
39,4,123.77,52.37,130.16000000000003,52.23,1,1,1.0
39,6,505.53,97.23,219.87,81.96999999999998,1,1,1.0
39,2,91.7,0.11,236.82999999999998,66.13,1,1,1.0
39,3,301.9,1.17,405.30000000000007,115.23,1,1,1.0
40,4,108.83,47.03,130.17000000000002,52.239999999999995,1,1,1.0
40,6,478.87,88.7,219.86,81.96999999999998,1,1,1.0
40,2,91.7,0.11,236.82999999999998,66.13,1,1,1.0
40,3,301.9,1.17,405.30000000000007,115.23,1,1,1.0
41,4,94.97,43.83,126.93,51.17,1,1,1.0
41,6,449.0,89.77,203.89999999999998,75.53000000000002,1,1,1.0
41,2,91.7,0.11,236.82999999999998,66.13,1,1,1.0
41,3,301.9,1.17,405.30000000000007,115.23,1,1,1.0
42,4,86.43,42.77,119.47,49.029999999999994,1,1,1.0
42,6,420.2,87.63,195.40000000000003,72.37,1,1,1.0
42,2,91.7,0.11,236.82999999999998,66.13,1,1,1.0
42,3,301.9,1.17,405.30000000000007,115.23,1,1,1.0
43,4,75.77,41.7,115.23,49.0,1,1,1.0
43,6,394.6,82.3,189.0,70.2,1,1,1.0
43,2,91.7,0.11,236.82999999999998,66.13,1,1,1.0
43,3,301.9,1.17,405.30000000000007,115.23,1,1,1.0
44,4,62.97,39.57,115.22999999999999,48.99999999999999,1,1,1.0
44,6,366.87,80.17,182.63,68.02999999999999,1,1,1.0
44,2,91.7,0.11,236.82999999999998,66.13,1,1,1.0
44,3,301.9,1.17,405.30000000000007,115.23,1,1,1.0
45,4,53.37,38.5,109.93,47.900000000000006,1,1,1.0
45,6,346.6,66.3,175.19999999999993,74.39999999999999,1,1,1.0
45,2,91.7,0.11,236.82999999999998,66.13,1,1,1.0
45,3,301.9,1.17,405.30000000000007,115.23,1,1,1.0
46,4,43.77,37.43,106.72999999999999,46.87,1,1,1.0
46,6,322.07,60.97,169.82999999999998,74.43,1,1,1.0
46,2,91.7,0.11,236.82999999999998,66.13,1,1,1.0
46,3,301.9,1.17,405.30000000000007,115.23,1,1,1.0
47,4,33.1,34.23,106.73000000000002,46.87,1,1,1.0
47,6,303.93,59.9,160.26999999999998,73.4,1,1,1.0
47,2,91.7,0.11,236.82999999999998,66.13,1,1,1.0
47,3,301.9,1.17,405.30000000000007,115.23,1,1,1.0
48,4,22.43,33.17,106.73999999999998,46.86,1,1,1.0
48,6,279.4,59.9,159.20000000000005,68.1,1,1,1.0
48,2,91.7,0.11,236.82999999999998,66.13,1,1,1.0
48,3,301.9,1.17,405.30000000000007,115.23,1,1,1.0
49,4,17.1,32.1,102.5,47.9,1,1,1.0
49,6,265.53,59.9,150.67000000000002,62.800000000000004,1,1,1.0
49,2,91.7,0.11,236.82999999999998,66.13,1,1,1.0
49,3,301.9,1.17,405.30000000000007,115.23,1,1,1.0
50,4,5.37,26.8,102.5,51.07000000000001,1,1,1.0
50,6,241.0,49.23,150.67000000000002,68.17000000000002,1,1,1.0
50,2,91.7,0.11,236.82999999999998,66.13,1,1,1.0
50,3,301.9,1.17,405.30000000000007,115.23,1,1,1.0
51,4,0.0,26.8,96.1,48.900000000000006,1,1,1.0
51,6,228.2,48.17,140.0,68.13,1,1,1.0
51,2,91.7,0.11,236.82999999999998,66.13,1,1,1.0
51,3,301.9,1.17,405.30000000000007,115.23,1,1,1.0
52,4,0.0,22.53,86.5,45.67,1,1,1.0
52,6,212.2,47.1,135.7,64.9,1,1,1.0
52,2,91.7,0.11,236.82999999999998,66.13,1,1,1.0
52,3,301.9,1.17,405.30000000000007,115.23,1,1,1.0
53,4,0.0,22.53,73.7,43.56999999999999,1,1,1.0
53,6,193.0,38.6,131.39999999999998,67.0,1,1,1.0
53,2,91.7,0.11,236.82999999999998,66.13,1,1,1.0
53,3,301.9,1.17,405.30000000000007,115.23,1,1,1.0
54,4,0.0,22.53,65.2,40.37,1,1,1.0
54,6,177.0,38.6,131.39999999999998,67.0,1,1,1.0
54,2,91.7,0.11,236.82999999999998,66.13,1,1,1.0
54,3,301.9,1.17,405.30000000000007,115.23,1,1,1.0
55,4,0.0,20.4,52.4,40.4,1,1,1.0
55,6,165.27,37.53,127.12999999999997,62.769999999999996,1,1,1.0
55,2,91.7,0.11,236.82999999999998,66.13,1,1,1.0
55,3,301.9,1.17,405.30000000000007,115.23,1,1,1.0
56,4,0.0,20.4,40.7,39.300000000000004,1,1,1.0
56,6,148.2,35.4,122.90000000000003,63.87,1,1,1.0
56,2,91.7,0.11,236.82999999999998,66.13,1,1,1.0
56,3,301.9,1.17,405.30000000000007,115.23,1,1,1.0
57,4,0.0,20.4,33.2,37.2,1,1,1.0
57,6,133.27,33.27,122.9,63.85999999999999,1,1,1.0
57,2,91.7,0.11,236.82999999999998,66.13,1,1,1.0
57,3,301.9,1.17,405.30000000000007,115.23,1,1,1.0
58,4,0.0,20.4,27.9,36.1,1,1,1.0
58,6,122.6,32.2,114.4,60.7,1,1,1.0
58,2,91.7,0.11,236.82999999999998,66.13,1,1,1.0
58,3,301.9,1.17,405.30000000000007,115.23,1,1,1.0
59,4,0.0,20.4,18.3,32.9,1,1,1.0
59,6,108.73,30.07,114.39999999999999,60.699999999999996,1,1,1.0
59,2,91.7,0.11,236.82999999999998,66.13,1,1,1.0
59,3,301.9,1.17,405.30000000000007,115.23,1,1,1.0
60,4,0.0,20.4,6.6,32.9,1,1,1.0
60,6,101.27,30.07,102.63000000000001,58.529999999999994,1,1,1.0
60,2,91.7,0.11,236.82999999999998,66.13,1,1,1.0
60,3,301.9,1.17,405.30000000000007,115.23,1,1,1.0
